tick,S,K,C,r,T,true_iv,true_delta,true_vega,true_gamma,is_liquid
1328,100.000000,98.473658,4.541960,0.050000,0.117808,0.250000,0.614398,13.126033,0.044568,1
1329,100.000000,98.473658,4.819180,0.050000,0.134815,0.250000,0.612903,14.057430,0.041709,1
1330,100.000000,98.473658,5.119159,0.050000,0.154277,0.250000,0.611907,15.049115,0.039018,1
1331,100.000000,98.473658,5.443862,0.050000,0.176550,0.250000,0.611405,16.104771,0.036488,1
1332,100.000000,98.473658,5.795445,0.050000,0.202037,0.250000,0.611396,17.228188,0.034109,1
1333,100.000000,98.473658,6.176278,0.050000,0.231204,0.250000,0.611881,18.423247,0.031874,1
1334,100.000000,98.473658,6.588963,0.050000,0.264582,0.250000,0.612860,19.693885,0.029774,1
1335,100.000000,98.473658,7.036360,0.050000,0.302779,0.250000,0.614338,21.044060,0.027801,1
1336,100.000000,98.473658,7.521611,0.050000,0.346489,0.250000,0.616319,22.477694,0.025949,1
1337,100.000000,98.473658,8.048170,0.050000,0.396510,0.250000,0.618809,23.998608,0.024210,1
1338,100.000000,98.473658,8.619829,0.050000,0.453753,0.250000,0.621818,25.610435,0.022577,1
1339,100.000000,98.473658,9.240753,0.050000,0.519259,0.250000,0.625354,27.316517,0.021043,1
1340,100.000000,98.473658,9.915512,0.050000,0.594222,0.250000,0.629429,29.119771,0.019602,1
1341,100.000000,98.473658,10.649113,0.050000,0.680006,0.250000,0.634055,31.022528,0.018248,1
1342,100.000000,98.473658,11.447039,0.050000,0.778176,0.250000,0.639245,33.026333,0.016976,1
1343,100.000000,98.473658,12.315280,0.050000,0.890517,0.250000,0.645013,35.131706,0.015780,1
1344,100.000000,98.473658,13.260369,0.050000,1.019077,0.250000,0.651373,37.337851,0.014656,1
1345,100.000000,98.473658,14.289403,0.050000,1.166196,0.250000,0.658342,39.642317,0.013597,1
1346,100.000000,98.473658,15.410075,0.050000,1.334554,0.250000,0.665932,42.040586,0.012601,1
1347,100.000000,98.473658,16.630676,0.050000,1.527217,0.250000,0.674157,44.525603,0.011662,1
1348,100.000000,98.473658,17.960101,0.050000,1.747694,0.250000,0.683030,47.087228,0.010777,1
1349,100.000000,98.473658,19.407819,0.050000,2.000000,0.250000,0.692561,49.711609,0.009942,1
1350,100.000000,97.475387,2.549294,0.050000,0.002700,0.250000,0.976444,0.288891,0.042799,1
1351,100.000000,97.475387,2.556869,0.050000,0.003090,0.250000,0.968424,0.394592,0.051083,1
1352,100.000000,97.475387,2.566660,0.050000,0.003536,0.250000,0.959018,0.522601,0.059120,1
1353,100.000000,97.475387,2.579078,0.050000,0.004046,0.250000,0.948301,0.673736,0.066603,1
1354,100.000000,97.475387,2.594550,0.050000,0.004630,0.250000,0.936396,0.848367,0.073286,1
1355,100.000000,97.475387,2.613509,0.050000,0.005299,0.250000,0.923461,1.046503,0.078998,1
1356,100.000000,97.475387,2.636387,0.050000,0.006064,0.250000,0.909678,1.267908,0.083637,1
1357,100.000000,97.475387,2.663620,0.050000,0.006939,0.250000,0.895243,1.512202,0.087167,1
1358,100.000000,97.475387,2.695639,0.050000,0.007941,0.250000,0.880349,1.778963,0.089608,1
1359,100.000000,97.475387,2.732876,0.050000,0.009088,0.250000,0.865185,2.067811,0.091018,1
1360,100.000000,97.475387,2.775763,0.050000,0.010399,0.250000,0.849927,2.378474,0.091485,1
1361,100.000000,97.475387,2.824737,0.050000,0.011901,0.250000,0.834732,2.710837,0.091115,1
1362,100.000000,97.475387,2.880245,0.050000,0.013619,0.250000,0.819740,3.064975,0.090022,1
1363,100.000000,97.475387,2.942746,0.050000,0.015585,0.250000,0.805071,3.441177,0.088321,1
1364,100.000000,97.475387,3.012720,0.050000,0.017835,0.250000,0.790824,3.839953,0.086123,1
1365,100.000000,97.475387,3.090668,0.050000,0.020410,0.250000,0.777082,4.262041,0.083530,1
1366,100.000000,97.475387,3.177124,0.050000,0.023356,0.250000,0.763908,4.708404,0.080637,1
1367,100.000000,97.475387,3.272655,0.050000,0.026728,0.250000,0.751354,5.180226,0.077526,1
1368,100.000000,97.475387,3.377874,0.050000,0.030586,0.250000,0.739457,5.678905,0.074267,1
1369,100.000000,97.475387,3.493440,0.050000,0.035002,0.250000,0.728242,6.206048,0.070922,1
1370,100.000000,97.475387,3.620068,0.050000,0.040055,0.250000,0.717726,6.763462,0.067542,1
1371,100.000000,97.475387,3.758536,0.050000,0.045837,0.250000,0.707919,7.353148,0.064167,1
1372,100.000000,97.475387,3.909691,0.050000,0.052455,0.250000,0.698823,7.977300,0.060832,1
1373,100.000000,97.475387,4.074459,0.050000,0.060027,0.250000,0.690438,8.638292,0.057562,1
1374,100.000000,97.475387,4.253853,0.050000,0.068693,0.250000,0.682758,9.338681,0.054379,1
1375,100.000000,97.475387,4.448981,0.050000,0.078610,0.250000,0.675777,10.081200,0.051297,1
1376,100.000000,97.475387,4.661059,0.050000,0.089959,0.250000,0.669485,10.868755,0.048328,1
1377,100.000000,97.475387,4.891420,0.050000,0.102946,0.250000,0.663873,11.704420,0.045478,1
1378,100.000000,97.475387,5.141525,0.050000,0.117808,0.250000,0.658930,12.591431,0.042753,1
1379,100.000000,97.475387,5.412981,0.050000,0.134815,0.250000,0.654646,13.533182,0.040153,1
1380,100.000000,97.475387,5.707551,0.050000,0.154277,0.250000,0.651013,14.533210,0.037681,1
1381,100.000000,97.475387,6.027173,0.050000,0.176550,0.250000,0.648020,15.595186,0.035333,1
1382,100.000000,97.475387,6.373977,0.050000,0.202037,0.250000,0.645662,16.722897,0.033109,1
1383,100.000000,97.475387,6.750305,0.050000,0.231204,0.250000,0.643931,17.920217,0.031003,1
1384,100.000000,97.475387,7.158730,0.050000,0.264582,0.250000,0.642824,19.191085,0.029013,1
1385,100.000000,97.475387,7.602084,0.050000,0.302779,0.250000,0.642337,20.539453,0.027135,1
1386,100.000000,97.475387,8.083479,0.050000,0.346489,0.250000,0.642469,21.969245,0.025362,1
1387,100.000000,97.475387,8.606336,0.050000,0.396510,0.250000,0.643220,23.484279,0.023691,1
1388,100.000000,97.475387,9.174414,0.050000,0.453753,0.250000,0.644593,25.088193,0.022116,1
1389,100.000000,97.475387,9.791843,0.050000,0.519259,0.250000,0.646591,26.784331,0.020633,1
1390,100.000000,97.475387,10.463154,0.050000,0.594222,0.250000,0.649219,28.575619,0.019236,1
1391,100.000000,97.475387,11.193313,0.050000,0.680006,0.250000,0.652484,30.464401,0.017920,1
1392,100.000000,97.475387,11.987759,0.050000,0.778176,0.250000,0.656394,32.452246,0.016681,1
1393,100.000000,97.475387,12.852432,0.050000,0.890517,0.250000,0.660958,34.539708,0.015514,1
1394,100.000000,97.475387,13.793810,0.050000,1.019077,0.250000,0.666186,36.726041,0.014415,1
1395,100.000000,97.475387,14.818933,0.050000,1.166196,0.250000,0.672087,39.008862,0.013380,1
1396,100.000000,97.475387,15.935426,0.050000,1.334554,0.250000,0.678671,41.383750,0.012404,1
1397,100.000000,97.475387,17.151510,0.050000,1.527217,0.250000,0.685950,43.843774,0.011483,1
1398,100.000000,97.475387,18.475997,0.050000,1.747694,0.250000,0.693929,46.378958,0.010615,1
1399,100.000000,97.475387,19.918271,0.050000,2.000000,0.250000,0.702617,48.975664,0.009795,1
1400,100.000000,96.506466,3.507717,0.050000,0.002700,0.250000,0.997059,0.046694,0.006918,1
1401,100.000000,96.506466,3.510639,0.050000,0.003090,0.250000,0.995017,0.080133,0.010374,1
1402,100.000000,96.506466,3.514519,0.050000,0.003536,0.250000,0.992055,0.129557,0.014656,1
1403,100.000000,96.506466,3.519694,0.050000,0.004046,0.250000,0.987990,0.198830,0.019656,1
1404,100.000000,96.506466,3.526566,0.050000,0.004630,0.250000,0.982675,0.291559,0.025186,1
1405,100.000000,96.506466,3.535603,0.050000,0.005299,0.250000,0.976018,0.410856,0.031014,1
1406,100.000000,96.506466,3.547319,0.050000,0.006064,0.250000,0.967982,0.559177,0.036886,1
1407,100.000000,96.506466,3.562270,0.050000,0.006939,0.250000,0.958594,0.738265,0.042556,1
1408,100.000000,96.506466,3.581043,0.050000,0.007941,0.250000,0.947934,0.949165,0.047810,1
1409,100.000000,96.506466,3.604240,0.050000,0.009088,0.250000,0.936132,1.192317,0.052482,1
1410,100.000000,96.506466,3.632474,0.050000,0.010399,0.250000,0.923349,1.467687,0.056453,1
1411,100.000000,96.506466,3.666365,0.050000,0.011901,0.250000,0.909769,1.774912,0.059657,1
1412,100.000000,96.506466,3.706529,0.050000,0.013619,0.250000,0.895585,2.113449,0.062074,1
1413,100.000000,96.506466,3.753588,0.050000,0.015585,0.250000,0.880992,2.482709,0.063721,1
1414,100.000000,96.506466,3.808162,0.050000,0.017835,0.250000,0.866177,2.882168,0.064641,1
1415,100.000000,96.506466,3.870879,0.050000,0.020410,0.250000,0.851313,3.311456,0.064900,1
1416,100.000000,96.506466,3.942379,0.050000,0.023356,0.250000,0.836556,3.770420,0.064573,1
1417,100.000000,96.506466,4.023318,0.050000,0.026728,0.250000,0.822043,4.259170,0.063742,1
1418,100.000000,96.506466,4.114377,0.050000,0.030586,0.250000,0.807893,4.778101,0.062487,1
1419,100.000000,96.506466,4.216269,0.050000,0.035002,0.250000,0.794203,5.327912,0.060887,1
1420,100.000000,96.506466,4.329750,0.050000,0.040055,0.250000,0.781055,5.909600,0.059015,1
1421,100.000000,96.506466,4.455623,0.050000,0.045837,0.250000,0.768512,6.524463,0.056936,1
1422,100.000000,96.506466,4.594754,0.050000,0.052455,0.250000,0.756626,7.174090,0.054707,1
1423,100.000000,96.506466,4.748073,0.050000,0.060027,0.250000,0.745434,7.860343,0.052378,1
1424,100.000000,96.506466,4.916594,0.050000,0.068693,0.250000,0.734962,8.585354,0.049992,1
1425,100.000000,96.506466,5.101418,0.050000,0.078610,0.250000,0.725228,9.351503,0.047584,1
1426,100.000000,96.506466,5.303746,0.050000,0.089959,0.250000,0.716245,10.161409,0.045182,1
1427,100.000000,96.506466,5.524896,0.050000,0.102946,0.250000,0.708016,11.017916,0.042811,1
1428,100.000000,96.506466,5.766310,0.050000,0.117808,0.250000,0.700544,11.924076,0.040487,1
1429,100.000000,96.506466,6.029570,0.050000,0.134815,0.250000,0.693827,12.883136,0.038225,1
1430,100.000000,96.506466,6.316414,0.050000,0.154277,0.250000,0.687859,13.898523,0.036035,1
1431,100.000000,96.506466,6.628754,0.050000,0.176550,0.250000,0.682636,14.973820,0.033925,1
1432,100.000000,96.506466,6.968692,0.050000,0.202037,0.250000,0.678151,16.112749,0.031901,1
1433,100.000000,96.506466,7.338538,0.050000,0.231204,0.250000,0.674398,17.319136,0.029963,1
1434,100.000000,96.506466,7.740835,0.050000,0.264582,0.250000,0.671371,18.596884,0.028115,1
1435,100.000000,96.506466,8.178382,0.050000,0.302779,0.250000,0.669065,19.949921,0.026356,1
1436,100.000000,96.506466,8.654258,0.050000,0.346489,0.250000,0.667475,21.382154,0.024684,1
1437,100.000000,96.506466,9.171846,0.050000,0.396510,0.250000,0.666598,22.897395,0.023099,1
1438,100.000000,96.506466,9.734871,0.050000,0.453753,0.250000,0.666433,24.499276,0.021597,1
1439,100.000000,96.506466,10.347420,0.050000,0.519259,0.250000,0.666979,26.191150,0.020176,1
1440,100.000000,96.506466,11.013984,0.050000,0.594222,0.250000,0.668237,27.975953,0.018832,1
1441,100.000000,96.506466,11.739484,0.050000,0.680006,0.250000,0.670211,29.856049,0.017562,1
1442,100.000000,96.506466,12.529310,0.050000,0.778176,0.250000,0.672902,31.833037,0.016363,1
1443,100.000000,96.506466,13.389350,0.050000,0.890517,0.250000,0.676317,33.907513,0.015230,1
1444,100.000000,96.506466,14.326024,0.050000,1.019077,0.250000,0.680461,36.078790,0.014161,1
1445,100.000000,96.506466,15.346312,0.050000,1.166196,0.250000,0.685340,38.344562,0.013152,1
1446,100.000000,96.506466,16.457771,0.050000,1.334554,0.250000,0.690961,40.700511,0.012199,1
1447,100.000000,96.506466,17.668547,0.050000,1.527217,0.250000,0.697330,43.139839,0.011299,1
1448,100.000000,96.506466,18.987372,0.050000,1.747694,0.250000,0.704451,45.652739,0.010449,1
1449,100.000000,96.506466,20.423541,0.050000,2.000000,0.250000,0.712328,48.225789,0.009645,1
1450,100.000000,95.547487,4.465480,0.050000,0.002700,0.250000,0.999787,0.004182,0.000619,1
1451,100.000000,95.547487,4.467453,0.050000,0.003090,0.250000,0.999509,0.009713,0.001257,1
1452,100.000000,95.547487,4.469827,0.050000,0.003536,0.250000,0.998976,0.020461,0.002315,1
1453,100.000000,95.547487,4.472753,0.050000,0.004046,0.250000,0.998042,0.039568,0.003912,1
1454,100.000000,95.547487,4.476447,0.050000,0.004630,0.250000,0.996528,0.071012,0.006134,1
1455,100.000000,95.547487,4.481202,0.050000,0.005299,0.250000,0.994239,0.119389,0.009012,1
1456,100.000000,95.547487,4.487397,0.050000,0.006064,0.250000,0.990983,0.189593,0.012506,1
1457,100.000000,95.547487,4.495500,0.050000,0.006939,0.250000,0.986590,0.286439,0.016511,1
1458,100.000000,95.547487,4.506062,0.050000,0.007941,0.250000,0.980933,0.414306,0.020869,1
1459,100.000000,95.547487,4.519709,0.050000,0.009088,0.250000,0.973940,0.576870,0.025392,1
1460,100.000000,95.547487,4.537130,0.050000,0.010399,0.250000,0.965596,0.776938,0.029884,1
1461,100.000000,95.547487,4.559059,0.050000,0.011901,0.250000,0.955950,1.016407,0.034163,1
1462,100.000000,95.547487,4.586266,0.050000,0.013619,0.250000,0.945100,1.296326,0.038075,1
1463,100.000000,95.547487,4.619542,0.050000,0.015585,0.250000,0.933186,1.617024,0.041502,1
1464,100.000000,95.547487,4.659690,0.050000,0.017835,0.250000,0.920378,1.978288,0.044369,1
1465,100.000000,95.547487,4.707520,0.050000,0.020410,0.250000,0.906866,2.379551,0.046636,1
1466,100.000000,95.547487,4.763846,0.050000,0.023356,0.250000,0.892842,2.820074,0.048297,1
1467,100.000000,95.547487,4.829486,0.050000,0.026728,0.250000,0.878500,3.299104,0.049373,1
1468,100.000000,95.547487,4.905267,0.050000,0.030586,0.250000,0.864022,3.816007,0.049905,1
1469,100.000000,95.547487,4.992030,0.050000,0.035002,0.250000,0.849574,4.370367,0.049944,1
1470,100.000000,95.547487,5.090639,0.050000,0.040055,0.250000,0.835308,4.962057,0.049553,1
1471,100.000000,95.547487,5.201987,0.050000,0.045837,0.250000,0.821354,5.591287,0.048792,1
1472,100.000000,95.547487,5.327009,0.050000,0.052455,0.250000,0.807825,6.258625,0.047726,1
1473,100.000000,95.547487,5.466693,0.050000,0.060027,0.250000,0.794812,6.965009,0.046412,1
1474,100.000000,95.547487,5.622092,0.050000,0.068693,0.250000,0.782393,7.711744,0.044905,1
1475,100.000000,95.547487,5.794333,0.050000,0.078610,0.250000,0.770629,8.500490,0.043254,1
1476,100.000000,95.547487,5.984636,0.050000,0.089959,0.250000,0.759566,9.333245,0.041500,1
1477,100.000000,95.547487,6.194322,0.050000,0.102946,0.250000,0.749240,10.212325,0.039680,1
1478,100.000000,95.547487,6.424833,0.050000,0.117808,0.250000,0.739677,11.140341,0.037826,1
1479,100.000000,95.547487,6.677741,0.050000,0.134815,0.250000,0.730895,12.120175,0.035961,1
1480,100.000000,95.547487,6.954771,0.050000,0.154277,0.250000,0.722905,13.154953,0.034107,1
1481,100.000000,95.547487,7.257814,0.050000,0.176550,0.250000,0.715713,14.248018,0.032281,1
1482,100.000000,95.547487,7.588948,0.050000,0.202037,0.250000,0.709323,15.402894,0.030495,1
1483,100.000000,95.547487,7.950459,0.050000,0.231204,0.250000,0.703733,16.623257,0.028759,1
1484,100.000000,95.547487,8.344860,0.050000,0.264582,0.250000,0.698943,17.912886,0.027081,1
1485,100.000000,95.547487,8.774916,0.050000,0.302779,0.250000,0.694950,19.275621,0.025465,1
1486,100.000000,95.547487,9.243671,0.050000,0.346489,0.250000,0.691749,20.715298,0.023914,1
1487,100.000000,95.547487,9.754474,0.050000,0.396510,0.250000,0.689339,22.235680,0.022431,1
1488,100.000000,95.547487,10.311007,0.050000,0.453753,0.250000,0.687716,23.840368,0.021016,1
1489,100.000000,95.547487,10.917317,0.050000,0.519259,0.250000,0.686879,25.532696,0.019669,1
1490,100.000000,95.547487,11.577850,0.050000,0.594222,0.250000,0.686826,27.315597,0.018387,1
1491,100.000000,95.547487,12.297479,0.050000,0.680006,0.250000,0.687557,29.191445,0.017171,1
1492,100.000000,95.547487,13.081542,0.050000,0.778176,0.250000,0.689073,31.161863,0.016018,1
1493,100.000000,95.547487,13.935872,0.050000,0.890517,0.250000,0.691376,33.227486,0.014925,1
1494,100.000000,95.547487,14.866832,0.050000,1.019077,0.250000,0.694469,35.387687,0.013890,1
1495,100.000000,95.547487,15.881333,0.050000,1.166196,0.250000,0.698355,37.640239,0.012910,1
1496,100.000000,95.547487,16.986863,0.050000,1.334554,0.250000,0.703037,39.980928,0.011983,1
1497,100.000000,95.547487,18.191492,0.050000,1.527217,0.250000,0.708518,42.403094,0.011106,1
1498,100.000000,95.547487,19.503869,0.050000,1.747694,0.250000,0.714800,44.897104,0.010276,1
1499,100.000000,95.547487,20.933197,0.050000,2.000000,0.250000,0.721883,47.449754,0.009490,1
1500,100.000000,94.616331,5.396444,0.050000,0.002700,0.250000,0.999991,0.000221,0.000033,1
1501,100.000000,94.616331,5.398295,0.050000,0.003090,0.250000,0.999968,0.000743,0.000096,1
1502,100.000000,94.616331,5.400428,0.050000,0.003536,0.250000,0.999909,0.002161,0.000244,1
1503,100.000000,94.616331,5.402903,0.050000,0.004046,0.250000,0.999768,0.005539,0.000548,1
1504,100.000000,94.616331,5.405811,0.050000,0.004630,0.250000,0.999472,0.012719,0.001099,1
1505,100.000000,94.616331,5.409289,0.050000,0.005299,0.250000,0.998910,0.026523,0.002002,1
1506,100.000000,94.616331,5.413535,0.050000,0.006064,0.250000,0.997934,0.050840,0.003354,1
1507,100.000000,94.616331,5.418829,0.050000,0.006939,0.250000,0.996367,0.090537,0.005219,1
1508,100.000000,94.616331,5.425547,0.050000,0.007941,0.250000,0.994015,0.151189,0.007616,1
1509,100.000000,94.616331,5.434168,0.050000,0.009088,0.250000,0.990690,0.238677,0.010506,1
1510,100.000000,94.616331,5.445281,0.050000,0.010399,0.250000,0.986231,0.358733,0.013798,1
1511,100.000000,94.616331,5.459574,0.050000,0.011901,0.250000,0.980519,0.516528,0.017361,1
1512,100.000000,94.616331,5.477827,0.050000,0.013619,0.250000,0.973490,0.716355,0.021040,1
1513,100.000000,94.616331,5.500891,0.050000,0.015585,0.250000,0.965141,0.961454,0.024677,1
1514,100.000000,94.616331,5.529678,0.050000,0.017835,0.250000,0.955524,1.253972,0.028124,1
1515,100.000000,94.616331,5.565139,0.050000,0.020410,0.250000,0.944745,1.595050,0.031261,1
1516,100.000000,94.616331,5.608251,0.050000,0.023356,0.250000,0.932948,1.984987,0.033995,1
1517,100.000000,94.616331,5.660009,0.050000,0.026728,0.250000,0.920306,2.423452,0.036269,1
1518,100.000000,94.616331,5.721418,0.050000,0.030586,0.250000,0.907008,2.909710,0.038052,1
1519,100.000000,94.616331,5.793492,0.050000,0.035002,0.250000,0.893249,3.442838,0.039345,1
1520,100.000000,94.616331,5.877255,0.050000,0.040055,0.250000,0.879218,4.021912,0.040164,1
1521,100.000000,94.616331,5.973746,0.050000,0.045837,0.250000,0.865097,4.646157,0.040545,1
1522,100.000000,94.616331,6.084028,0.050000,0.052455,0.250000,0.851050,5.315064,0.040531,1
1523,100.000000,94.616331,6.209198,0.050000,0.060027,0.250000,0.837226,6.028467,0.040171,1
1524,100.000000,94.616331,6.350397,0.050000,0.068693,0.250000,0.823753,6.786595,0.039518,1
1525,100.000000,94.616331,6.508827,0.050000,0.078610,0.250000,0.810743,7.590098,0.038621,1
1526,100.000000,94.616331,6.685761,0.050000,0.089959,0.250000,0.798286,8.440047,0.037528,1
1527,100.000000,94.616331,6.882562,0.050000,0.102946,0.250000,0.786458,9.337931,0.036283,1
1528,100.000000,94.616331,7.100698,0.050000,0.117808,0.250000,0.775320,10.285634,0.034924,1
1529,100.000000,94.616331,7.341758,0.050000,0.134815,0.250000,0.764918,11.285410,0.033484,1
1530,100.000000,94.616331,7.607472,0.050000,0.154277,0.250000,0.755288,12.339852,0.031994,1
1531,100.000000,94.616331,7.899729,0.050000,0.176550,0.250000,0.746457,13.451850,0.030477,1
1532,100.000000,94.616331,8.220596,0.050000,0.202037,0.250000,0.738445,14.624557,0.028954,1
1533,100.000000,94.616331,8.572341,0.050000,0.231204,0.250000,0.731263,15.861341,0.027441,1
1534,100.000000,94.616331,8.957457,0.050000,0.264582,0.250000,0.724920,17.165734,0.025951,1
1535,100.000000,94.616331,9.378682,0.050000,0.302779,0.250000,0.719420,18.541374,0.024495,1
1536,100.000000,94.616331,9.839030,0.050000,0.346489,0.250000,0.714767,19.991941,0.023079,1
1537,100.000000,94.616331,10.341815,0.050000,0.396510,0.250000,0.710959,21.521076,0.021710,1
1538,100.000000,94.616331,10.890681,0.050000,0.453753,0.250000,0.707996,23.132293,0.020392,1
1539,100.000000,94.616331,11.489636,0.050000,0.519259,0.250000,0.705879,24.828859,0.019126,1
1540,100.000000,94.616331,12.143078,0.050000,0.594222,0.250000,0.704604,26.613669,0.017915,1
1541,100.000000,94.616331,12.855834,0.050000,0.680006,0.250000,0.704173,28.489080,0.016758,1
1542,100.000000,94.616331,13.633190,0.050000,0.778176,0.250000,0.704584,30.456715,0.015655,1
1543,100.000000,94.616331,14.480924,0.050000,0.890517,0.250000,0.705838,32.517236,0.014606,1
1544,100.000000,94.616331,15.405336,0.050000,1.019077,0.250000,0.707936,34.670061,0.013608,1
1545,100.000000,94.616331,16.413274,0.050000,1.166196,0.250000,0.710878,36.913034,0.012661,1
1546,100.000000,94.616331,17.512154,0.050000,1.334554,0.250000,0.714665,39.242040,0.011762,1
1547,100.000000,94.616331,18.709970,0.050000,1.527217,0.250000,0.719299,41.650550,0.010909,1
1548,100.000000,94.616331,20.015286,0.050000,1.747694,0.250000,0.724778,44.129100,0.010100,1
1549,100.000000,94.616331,21.437214,0.050000,2.000000,0.250000,0.731101,46.664701,0.009333,1
1550,100.000000,93.703148,6.309501,0.050000,0.002700,0.250000,1.000000,0.000007,0.000001,1
1551,100.000000,93.703148,6.311327,0.050000,0.003090,0.250000,0.999999,0.000036,0.000005,1
1552,100.000000,93.703148,6.313418,0.050000,0.003536,0.250000,0.999994,0.000152,0.000017,1
1553,100.000000,93.703148,6.315814,0.050000,0.004046,0.250000,0.999980,0.000544,0.000054,1
1554,100.000000,93.703148,6.318567,0.050000,0.004630,0.250000,0.999940,0.001671,0.000144,1
1555,100.000000,93.703148,6.321747,0.050000,0.005299,0.250000,0.999839,0.004494,0.000339,1
1556,100.000000,93.703148,6.325451,0.050000,0.006064,0.250000,0.999619,0.010760,0.000710,1
1557,100.000000,93.703148,6.329824,0.050000,0.006939,0.250000,0.999184,0.023272,0.001341,1
1558,100.000000,93.703148,6.335076,0.050000,0.007941,0.250000,0.998403,0.046053,0.002320,1
1559,100.000000,93.703148,6.341505,0.050000,0.009088,0.250000,0.997110,0.084331,0.003712,1
1560,100.000000,93.703148,6.349515,0.050000,0.010399,0.250000,0.995120,0.144296,0.005550,1
1561,100.000000,93.703148,6.359630,0.050000,0.011901,0.250000,0.992244,0.232693,0.007821,1
1562,100.000000,93.703148,6.372501,0.050000,0.013619,0.250000,0.988311,0.356300,0.010465,1
1563,100.000000,93.703148,6.388899,0.050000,0.015585,0.250000,0.983185,0.521421,0.013383,1
1564,100.000000,93.703148,6.409712,0.050000,0.017835,0.250000,0.976783,0.733467,0.016450,1
1565,100.000000,93.703148,6.435918,0.050000,0.020410,0.250000,0.969080,0.996687,0.019534,1
1566,100.000000,93.703148,6.468575,0.050000,0.023356,0.250000,0.960109,1.314055,0.022505,1
1567,100.000000,93.703148,6.508799,0.050000,0.026728,0.250000,0.949955,1.687327,0.025252,1
1568,100.000000,93.703148,6.557742,0.050000,0.030586,0.250000,0.938751,2.117188,0.027688,1
1569,100.000000,93.703148,6.616586,0.050000,0.035002,0.250000,0.926658,2.603491,0.029753,1
1570,100.000000,93.703148,6.686530,0.050000,0.040055,0.250000,0.913861,3.145512,0.031412,1
1571,100.000000,93.703148,6.768785,0.050000,0.045837,0.250000,0.900552,3.742205,0.032656,1
1572,100.000000,93.703148,6.864582,0.050000,0.052455,0.250000,0.886923,4.392437,0.033495,1
1573,100.000000,93.703148,6.975167,0.050000,0.060027,0.250000,0.873160,5.095174,0.033952,1
1574,100.000000,93.703148,7.101818,0.050000,0.068693,0.250000,0.859433,5.849633,0.034062,1
1575,100.000000,93.703148,7.245853,0.050000,0.078610,0.250000,0.845898,6.655383,0.033865,1
1576,100.000000,93.703148,7.408645,0.050000,0.089959,0.250000,0.832691,7.512421,0.033404,1
1577,100.000000,93.703148,7.591636,0.050000,0.102946,0.250000,0.819930,8.421198,0.032721,1
1578,100.000000,93.703148,7.796357,0.050000,0.117808,0.250000,0.807714,9.382636,0.031858,1
1579,100.000000,93.703148,8.024444,0.050000,0.134815,0.250000,0.796127,10.398117,0.030852,1
1580,100.000000,93.703148,8.277660,0.050000,0.154277,0.250000,0.785233,11.469457,0.029737,1
1581,100.000000,93.703148,8.557912,0.050000,0.176550,0.250000,0.775088,12.598873,0.028545,1
1582,100.000000,93.703148,8.867278,0.050000,0.202037,0.250000,0.765732,13.788936,0.027300,1
1583,100.000000,93.703148,9.208025,0.050000,0.231204,0.250000,0.757197,15.042522,0.026025,1
1584,100.000000,93.703148,9.582635,0.050000,0.264582,0.250000,0.749507,16.362751,0.024737,1
1585,100.000000,93.703148,9.993830,0.050000,0.302779,0.250000,0.742677,17.752922,0.023453,1
1586,100.000000,93.703148,10.444603,0.050000,0.346489,0.250000,0.736721,19.216439,0.022184,1
1587,100.000000,93.703148,10.938237,0.050000,0.396510,0.250000,0.731645,20.756722,0.020939,1
1588,100.000000,93.703148,11.478345,0.050000,0.453753,0.250000,0.727454,22.377108,0.019726,1
1589,100.000000,93.703148,12.068895,0.050000,0.519259,0.250000,0.724152,24.080736,0.018550,1
1590,100.000000,93.703148,12.714244,0.050000,0.594222,0.250000,0.721739,25.870403,0.017415,1
1591,100.000000,93.703148,13.419173,0.050000,0.680006,0.250000,0.720216,27.748403,0.016322,1
1592,100.000000,93.703148,14.188914,0.050000,0.778176,0.250000,0.719584,29.716327,0.015275,1
1593,100.000000,93.703148,15.029192,0.050000,0.890517,0.250000,0.719843,31.774832,0.014273,1
1594,100.000000,93.703148,15.946245,0.050000,1.019077,0.250000,0.720992,33.923359,0.013315,1
1595,100.000000,93.703148,16.946856,0.050000,1.166196,0.250000,0.723032,36.159807,0.012403,1
1596,100.000000,93.703148,18.038369,0.050000,1.334554,0.250000,0.725962,38.480146,0.011533,1
1597,100.000000,93.703148,19.228700,0.050000,1.527217,0.250000,0.729781,40.877968,0.010707,1
1598,100.000000,93.703148,20.526330,0.050000,1.747694,0.250000,0.734486,43.343971,0.009920,1
1599,100.000000,93.703148,21.940281,0.050000,2.000000,0.250000,0.740075,45.865370,0.009173,1
1600,100.000000,92.798812,7.213715,0.050000,0.002700,0.250000,1.000000,0.000000,0.000000,1
1601,100.000000,92.798812,7.215523,0.050000,0.003090,0.250000,1.000000,0.000001,0.000000,1
1602,100.000000,92.798812,7.217593,0.050000,0.003536,0.250000,1.000000,0.000007,0.000001,1
1603,100.000000,92.798812,7.219961,0.050000,0.004046,0.250000,0.999999,0.000037,0.000004,1
1604,100.000000,92.798812,7.222672,0.050000,0.004630,0.250000,0.999995,0.000159,0.000014,1
1605,100.000000,92.798812,7.225778,0.050000,0.005299,0.250000,0.999982,0.000573,0.000043,1
1606,100.000000,92.798812,7.229345,0.050000,0.006064,0.250000,0.999944,0.001777,0.000117,1
