tick,S,K,C,r,T,true_iv,true_delta,true_vega,true_gamma,is_liquid
568,0.994017,1.000000,0.004597,0.052500,0.030555,0.094364,0.398082,0.067044,23.533040,1
569,0.993371,1.000000,0.004360,0.052500,0.030555,0.094595,0.383251,0.066285,23.240167,1
570,0.992726,1.000000,0.004039,0.052500,0.030555,0.093392,0.366636,0.065323,23.227843,1
571,0.992082,1.000000,0.003757,0.052500,0.030555,0.092611,0.350530,0.064269,23.075806,1
572,0.991438,1.000000,0.003534,0.052500,0.030555,0.092576,0.335737,0.063192,22.726851,1
573,0.990796,1.000000,0.003266,0.052500,0.030555,0.091657,0.319534,0.061898,22.513862,1
574,0.990154,1.000000,0.003031,0.052500,0.030555,0.091083,0.304061,0.060543,22.188927,1
575,0.989513,1.000000,0.002796,0.052500,0.030555,0.090328,0.288361,0.059050,21.850851,1
576,0.988873,1.000000,0.002587,0.052500,0.030555,0.089830,0.273398,0.057511,21.427044,1
577,0.988234,1.000000,0.002392,0.052500,0.030555,0.089380,0.258794,0.055898,20.957942,1
578,0.987596,1.000000,0.002209,0.052500,0.030555,0.088985,0.244609,0.054223,20.446641,1
579,0.986958,1.000000,0.002053,0.052500,0.030555,0.088899,0.231537,0.052581,19.872308,1
580,0.986321,1.000000,0.001845,0.052500,0.030555,0.087630,0.215707,0.050472,19.376641,1
581,0.985685,1.000000,0.001715,0.052500,0.030555,0.087695,0.203762,0.048778,18.736573,1
582,0.985050,1.000000,0.001559,0.052500,0.030555,0.087053,0.190291,0.046770,18.120659,1
583,0.984416,1.000000,0.001429,0.052500,0.030555,0.086771,0.178213,0.044871,17.463890,1
584,0.983782,1.000000,0.001293,0.052500,0.030555,0.086151,0.165603,0.042789,16.795072,1
585,0.983150,1.000000,0.001170,0.052500,0.030555,0.085623,0.153687,0.040721,16.102857,1
586,0.982518,1.000000,0.001080,0.052500,0.030555,0.085706,0.143967,0.038956,15.409953,1
587,0.981887,1.000000,0.000976,0.052500,0.030555,0.085284,0.133265,0.036935,14.701603,1
588,0.981257,1.000000,0.000886,0.052500,0.030555,0.085017,0.123466,0.035005,13.995119,1
589,0.980627,1.000000,0.000808,0.052500,0.030555,0.084940,0.114660,0.033202,13.303263,1
590,0.979999,1.000000,0.000731,0.052500,0.030555,0.084687,0.105821,0.031325,12.604937,1
591,0.979371,1.000000,0.000653,0.052500,0.030555,0.084234,0.096907,0.029361,11.893353,1
592,0.978744,1.000000,0.000595,0.052500,0.030555,0.084250,0.089697,0.027713,11.238113,1
593,0.978118,1.000000,0.000531,0.052500,0.030555,0.083851,0.081850,0.025861,10.550264,1
594,0.977492,1.000000,0.000480,0.052500,0.030555,0.083755,0.075213,0.024239,9.912759,1
595,0.976868,1.000000,0.000428,0.052500,0.030555,0.083475,0.068546,0.022559,9.268537,1
596,0.976244,1.000000,0.000396,0.052500,0.030555,0.083889,0.063897,0.021351,8.740080,1
597,0.975621,1.000000,0.000354,0.052500,0.030555,0.083709,0.058232,0.019844,8.150912,1
598,0.974999,1.000000,0.000322,0.052500,0.030555,0.083848,0.053623,0.018583,7.629836,1
599,0.974377,1.000000,0.000284,0.052500,0.030555,0.083466,0.048274,0.017080,7.054042,1
600,0.973757,1.000000,0.000261,0.052500,0.030555,0.083852,0.044793,0.016074,6.616502,1
601,0.973137,1.000000,0.000239,0.052500,0.030555,0.084124,0.041340,0.015056,6.185138,1
602,0.972518,1.000000,0.000216,0.052500,0.030555,0.084269,0.037904,0.014021,5.757484,1
603,0.971900,1.000000,0.000194,0.052500,0.030555,0.084267,0.034474,0.012965,5.330766,1
604,0.971282,1.000000,0.000175,0.052500,0.030555,0.084360,0.031454,0.012014,4.940526,1
605,0.970665,1.000000,0.000165,0.052500,0.030555,0.085145,0.029701,0.011449,4.670770,1
606,0.970049,1.000000,0.000146,0.052500,0.030555,0.084983,0.026706,0.010473,4.286144,1
607,0.969434,1.000000,0.000130,0.052500,0.030555,0.084951,0.024133,0.009615,3.941379,1
608,0.968820,1.000000,0.000124,0.052500,0.030555,0.085804,0.022885,0.009189,3.734150,1
609,0.968206,1.000000,0.000111,0.052500,0.030555,0.085876,0.020775,0.008463,3.440398,1
610,0.967594,1.000000,0.000104,0.052500,0.030555,0.086599,0.019570,0.008040,3.245274,1
611,0.966982,1.000000,0.000098,0.052500,0.030555,0.087265,0.018385,0.007619,3.055759,1
612,0.966370,1.000000,0.000095,0.052500,0.030555,0.088306,0.017668,0.007360,2.920946,1
613,0.965760,1.000000,0.000085,0.052500,0.030555,0.088413,0.016064,0.006781,2.691054,1
614,0.965150,1.000000,0.000082,0.052500,0.030555,0.089371,0.015383,0.006529,2.566627,1
615,0.964541,1.000000,0.000076,0.052500,0.030555,0.089792,0.014258,0.006112,2.394678,1
616,0.963933,1.000000,0.000069,0.052500,0.030555,0.090127,0.013143,0.005694,2.225345,1
617,0.963326,1.000000,0.000069,0.052500,0.030555,0.091520,0.012964,0.005624,2.167002,1
618,0.962719,1.000000,0.000069,0.052500,0.030555,0.092910,0.012791,0.005555,2.111178,1
619,0.903545,1.000000,0.000089,0.052500,0.030555,0.232546,0.007437,0.003247,0.559659,1
620,0.902478,1.000000,0.000077,0.052500,0.030555,0.231098,0.006565,0.002905,0.505098,1
621,0.896656,1.000000,0.000076,0.052500,0.030555,0.244088,0.006250,0.002763,0.460807,1
622,0.896130,1.000000,0.000076,0.052500,0.030555,0.245261,0.006223,0.002751,0.457122,1
623,0.892989,1.000000,0.000090,0.052500,0.030555,0.257186,0.006958,0.003026,0.482857,1
624,0.891947,1.000000,0.000093,0.052500,0.030555,0.260698,0.007117,0.003083,0.486518,1
625,0.890908,1.000000,0.000064,0.052500,0.030555,0.252223,0.005209,0.002336,0.381829,1
626,1.039999,1.000000,0.042367,0.052500,0.033293,0.141098,0.945657,0.020910,4.115406,1
627,1.037176,1.000000,0.039742,0.052500,0.033293,0.142163,0.931564,0.024971,4.904486,1
628,1.032972,1.000000,0.035716,0.052500,0.033293,0.136970,0.916273,0.028999,5.959699,1
629,1.026039,1.000000,0.029195,0.052500,0.033293,0.128411,0.881679,0.037080,8.238609,1
630,1.023292,1.000000,0.026720,0.052500,0.033293,0.126374,0.861228,0.041310,9.376498,1
631,1.022607,1.000000,0.026241,0.052500,0.033293,0.128880,0.850071,0.043491,9.692619,1
632,1.019199,1.000000,0.023107,0.052500,0.033293,0.122819,0.825822,0.047795,11.252328,1
633,1.015813,1.000000,0.020213,0.052500,0.033293,0.119742,0.790742,0.053307,12.958493,1
634,1.015138,1.000000,0.019754,0.052500,0.033293,0.121059,0.779459,0.054922,13.223374,1
635,1.013792,1.000000,0.018607,0.052500,0.033293,0.119139,0.764661,0.056890,13.955002,1
636,1.012449,1.000000,0.017477,0.052500,0.033293,0.117164,0.748946,0.058836,14.714478,1
637,1.011110,1.000000,0.016409,0.052500,0.033293,0.115878,0.730983,0.060890,15.438044,1
638,1.009774,1.000000,0.015337,0.052500,0.033293,0.114138,0.712731,0.062788,16.204756,1
639,1.009108,1.000000,0.014931,0.052500,0.033293,0.115160,0.700266,0.063994,16.391025,1
640,1.008442,1.000000,0.014347,0.052500,0.033293,0.113290,0.692014,0.064731,16.875724,1
641,1.007113,1.000000,0.013320,0.052500,0.033293,0.111449,0.671724,0.066409,17.645657,1
642,1.005788,1.000000,0.012434,0.052500,0.033293,0.111281,0.648204,0.068102,18.170612,1
643,1.005127,1.000000,0.011887,0.052500,0.033293,0.109498,0.638115,0.068736,18.662920,1
644,1.004466,1.000000,0.011472,0.052500,0.033293,0.109529,0.625684,0.069459,18.878525,1
645,1.003148,1.000000,0.010512,0.052500,0.033293,0.107382,0.602349,0.070605,19.625390,1
646,1.002490,1.000000,0.010111,0.052500,0.033293,0.107265,0.589470,0.071131,19.819175,1
647,1.001834,1.000000,0.009699,0.052500,0.033293,0.106846,0.576664,0.071575,20.047383,1
648,1.000522,1.000000,0.008842,0.052500,0.033293,0.105212,0.550864,0.072238,20.601113,1
649,0.999214,1.000000,0.007980,0.052500,0.033293,0.103030,0.524149,0.072602,21.198930,1
650,0.997910,1.000000,0.007226,0.052500,0.033293,0.101806,0.496310,0.072637,21.520272,1
651,0.997259,1.000000,0.006908,0.052500,0.033293,0.101816,0.482304,0.072522,21.512043,1
652,0.996609,1.000000,0.006512,0.052500,0.033293,0.100618,0.467864,0.072310,21.733058,1
653,0.995960,1.000000,0.006143,0.052500,0.033293,0.099647,0.453254,0.072000,21.879112,1
654,0.995311,1.000000,0.005820,0.052500,0.033293,0.099177,0.438775,0.071597,21.888166,1
655,0.994017,1.000000,0.005169,0.052500,0.033293,0.097735,0.409209,0.070475,21.920095,1
656,0.992726,1.000000,0.004584,0.052500,0.033293,0.096655,0.379790,0.068957,21.744145,1
657,0.991438,1.000000,0.004034,0.052500,0.033293,0.095469,0.350283,0.067026,21.453225,1
658,0.990154,1.000000,0.003556,0.052500,0.033293,0.094764,0.321858,0.064765,20.938042,1
659,0.989513,1.000000,0.003294,0.052500,0.033293,0.093831,0.306746,0.063403,20.728350,1
660,0.988873,1.000000,0.003066,0.052500,0.033293,0.093244,0.292392,0.062001,20.423774,1
661,0.987596,1.000000,0.002649,0.052500,0.033293,0.092225,0.264522,0.058969,19.690923,1
662,0.986321,1.000000,0.002277,0.052500,0.033293,0.091332,0.237843,0.055672,18.819956,1
663,0.985050,1.000000,0.001959,0.052500,0.033293,0.090735,0.213030,0.052237,17.820858,1
664,0.983782,1.000000,0.001660,0.052500,0.033293,0.089862,0.188785,0.048520,16.756562,1
665,0.983150,1.000000,0.001531,0.052500,0.033293,0.089572,0.177573,0.046671,16.191303,1
666,0.982518,1.000000,0.001375,0.052500,0.033293,0.088538,0.164671,0.044444,15.618906,1
667,0.981257,1.000000,0.001162,0.052500,0.033293,0.088097,0.144502,0.040714,14.416445,1
668,0.979999,1.000000,0.000974,0.052500,0.033293,0.087648,0.125888,0.036992,13.199571,1
669,0.978744,1.000000,0.000807,0.052500,0.033293,0.087055,0.108486,0.033248,11.974995,1
670,0.977492,1.000000,0.000665,0.052500,0.033293,0.086552,0.092932,0.029660,10.772445,1
671,0.976868,1.000000,0.000607,0.052500,0.033293,0.086482,0.086206,0.028030,10.201753,1
672,0.976244,1.000000,0.000549,0.052500,0.033293,0.086254,0.079457,0.026346,9.626272,1
673,0.974999,1.000000,0.000466,0.052500,0.033293,0.086600,0.068930,0.023605,8.612280,1
674,0.973757,1.000000,0.000382,0.052500,0.033293,0.086400,0.058424,0.020728,7.599534,1
675,0.972518,1.000000,0.000315,0.052500,0.033293,0.086373,0.049531,0.018164,6.678664,1
676,0.971282,1.000000,0.000264,0.052500,0.033293,0.086693,0.042386,0.016007,5.878531,1
677,0.970665,1.000000,0.000241,0.052500,0.033293,0.086871,0.039191,0.015011,5.508506,1
678,0.970049,1.000000,0.000225,0.052500,0.033293,0.087374,0.036748,0.014234,5.199962,1
679,0.968820,1.000000,0.000187,0.052500,0.033293,0.087627,0.031172,0.012416,4.534191,1
680,0.967594,1.000000,0.000161,0.052500,0.033293,0.088495,0.027186,0.011068,4.012468,1
681,0.964541,1.000000,0.000114,0.052500,0.033293,0.090858,0.019510,0.008344,2.964890,1
682,0.961508,1.000000,0.000085,0.052500,0.033293,0.093940,0.014649,0.006510,2.251539,1
683,0.958494,1.000000,0.000069,0.052500,0.033293,0.097938,0.011742,0.005360,1.789424,1
684,1.091999,1.000000,0.093907,0.052500,0.036031,0.164307,0.998123,0.001241,0.175740,1
685,1.084254,1.000000,0.086291,0.052500,0.036031,0.191355,0.989199,0.005867,0.723781,1
686,1.080423,1.000000,0.082488,0.052500,0.036031,0.188657,0.987152,0.006796,0.856474,1
687,1.076618,1.000000,0.078761,0.052500,0.036031,0.191164,0.982344,0.008899,1.114619,1
688,1.069090,1.000000,0.071294,0.052500,0.036031,0.182182,0.977458,0.010872,1.449096,1
689,1.061665,1.000000,0.064014,0.052500,0.036031,0.177663,0.967651,0.014595,2.022742,1
690,1.058724,1.000000,0.061129,0.052500,0.036031,0.174714,0.963618,0.016029,2.271686,1
691,1.057992,1.000000,0.060263,0.052500,0.036031,0.164068,0.970381,0.013521,2.043283,1
692,1.057260,1.000000,0.059737,0.052500,0.036031,0.175691,0.959335,0.017527,2.476997,1
693,1.054343,1.000000,0.056848,0.052500,0.036031,0.170406,0.956427,0.018484,2.708085,1
694,1.050720,1.000000,0.053182,0.052500,0.036031,0.159521,0.956511,0.018392,2.898349,1
695,1.049999,1.000000,0.052479,0.052500,0.036031,0.158824,0.955071,0.018868,2.990568,1
696,1.047122,1.000000,0.049842,0.052500,0.036031,0.163135,0.941036,0.023356,3.623948,1
697,1.042836,1.000000,0.045655,0.052500,0.036031,0.156116,0.932422,0.025866,4.228438,1
698,1.039999,1.000000,0.042857,0.052500,0.036031,0.150136,0.927416,0.027254,4.658016,1
699,1.037176,1.000000,0.040265,0.052500,0.036031,0.150309,0.913073,0.031154,5.347396,1
700,1.035771,1.000000,0.038889,0.052500,0.036031,0.147306,0.909647,0.032020,5.623448,1
701,1.032972,1.000000,0.036351,0.052500,0.036031,0.146915,0.893438,0.036036,6.380007,1
702,1.031578,1.000000,0.035061,0.052500,0.036031,0.145558,0.886379,0.037683,6.751862,1
703,1.029494,1.000000,0.033044,0.052500,0.036031,0.140953,0.879094,0.039299,7.300965,1
704,1.028801,1.000000,0.032510,0.052500,0.036031,0.142759,0.871008,0.041089,7.547255,1
705,1.026039,1.000000,0.029946,0.052500,0.036031,0.138571,0.855960,0.044192,8.407514,1
706,1.024664,1.000000,0.028693,0.052500,0.036031,0.136752,0.847190,0.045913,8.874810,1
707,1.022607,1.000000,0.026910,0.052500,0.036031,0.135521,0.830322,0.049060,9.607932,1
708,1.019879,1.000000,0.024496,0.052500,0.036031,0.132055,0.808738,0.052748,10.658065,1
709,1.019199,1.000000,0.023920,0.052500,0.036031,0.131517,0.802340,0.053779,10.925420,1
710,1.018520,1.000000,0.023171,0.052500,0.036031,0.127723,0.801514,0.053879,11.285884,1
711,1.017842,1.000000,0.022683,0.052500,0.036031,0.128678,0.792082,0.055356,11.524543,1
712,1.016488,1.000000,0.021609,0.052500,0.036031,0.128459,0.776505,0.057647,12.054127,1
713,1.015813,1.000000,0.021023,0.052500,0.036031,0.127366,0.770127,0.058531,12.360350,1
714,1.015138,1.000000,0.020378,0.052500,0.036031,0.125209,0.765356,0.059165,12.726239,1
715,1.013792,1.000000,0.019284,0.052500,0.036031,0.123970,0.749919,0.061162,13.322649,1
716,1.013120,1.000000,0.018801,0.052500,0.036031,0.124251,0.740425,0.062326,13.563333,1
717,1.012449,1.000000,0.018185,0.052500,0.036031,0.122331,0.734303,0.063032,13.950794,1
718,1.011779,1.000000,0.017644,0.052500,0.036031,0.121509,0.726164,0.063949,14.268426,1
719,1.011110,1.000000,0.017123,0.052500,0.036031,0.120921,0.717437,0.064892,14.568560,1
720,1.010442,1.000000,0.016590,0.052500,0.036031,0.120051,0.708920,0.065768,14.891973,1
721,1.009774,1.000000,0.016077,0.052500,0.036031,0.119404,0.699839,0.066660,15.195617,1
722,1.009108,1.000000,0.015630,0.052500,0.036031,0.119653,0.689285,0.067644,15.408388,1
723,1.008442,1.000000,0.015053,0.052500,0.036031,0.117867,0.681349,0.068333,15.821918,1
724,1.007777,1.000000,0.014555,0.052500,0.036031,0.117169,0.671660,0.069137,16.124673,1
725,1.007113,1.000000,0.014065,0.052500,0.036031,0.116480,0.661731,0.069909,16.422757,1
726,1.006450,1.000000,0.013568,0.052500,0.036031,0.115613,0.651787,0.070630,16.738632,1
727,1.005788,1.000000,0.013158,0.052500,0.036031,0.115860,0.640367,0.071400,16.907404,1
728,1.005127,1.000000,0.012682,0.052500,0.036031,0.115087,0.629905,0.072043,17.196779,1
729,1.004466,1.000000,0.012194,0.052500,0.036031,0.114045,0.619464,0.072628,17.517984,1
730,1.003807,1.000000,0.011720,0.052500,0.036031,0.113096,0.608667,0.073177,17.821833,1
731,1.003148,1.000000,0.011234,0.052500,0.036031,0.111879,0.597819,0.073670,18.160768,1
732,1.002490,1.000000,0.010833,0.052500,0.036031,0.111724,0.585931,0.074147,18.327858,1
733,1.001834,1.000000,0.010393,0.052500,0.036031,0.110937,0.574307,0.074546,18.581330,1
734,1.001177,1.000000,0.009954,0.052500,0.036031,0.110053,0.562507,0.074883,18.840177,1
735,1.000522,1.000000,0.009581,0.052500,0.036031,0.109940,0.550173,0.075166,18.955595,1
736,0.999868,1.000000,0.009130,0.052500,0.036031,0.108679,0.538084,0.075371,19.253066,1
737,0.999214,1.000000,0.008706,0.052500,0.036031,0.107662,0.525643,0.075511,19.496229,1
738,0.998562,1.000000,0.008308,0.052500,0.036031,0.106886,0.512939,0.075578,19.681018,1
739,0.997910,1.000000,0.008003,0.052500,0.036031,0.107210,0.500126,0.075568,19.644727,1
740,0.997259,1.000000,0.007580,0.052500,0.036031,0.105868,0.487074,0.075479,19.896314,1
741,0.996609,1.000000,0.007269,0.052500,0.036031,0.105882,0.474149,0.075311,19.875134,1
742,0.995960,1.000000,0.006847,0.052500,0.036031,0.104310,0.460555,0.075052,20.131395,1
743,0.995311,1.000000,0.006523,0.052500,0.036031,0.103921,0.447296,0.074713,20.141752,1
744,0.994664,1.000000,0.006168,0.052500,0.036031,0.102977,0.433611,0.074277,20.234210,1
745,0.994017,1.000000,0.005845,0.052500,0.036031,0.102348,0.420031,0.073756,20.242088,1
746,0.993371,1.000000,0.005575,0.052500,0.036031,0.102305,0.406958,0.073169,20.115583,1
747,0.992726,1.000000,0.005234,0.052500,0.036031,0.101161,0.392778,0.072444,20.167662,1
748,0.992082,1.000000,0.004938,0.052500,0.036031,0.100511,0.379044,0.071647,20.100756,1
749,0.991438,1.000000,0.004663,0.052500,0.036031,0.100004,0.365490,0.070769,19.980976,1
750,0.990796,1.000000,0.004388,0.052500,0.036031,0.099367,0.351780,0.069790,19.856467,1
751,0.990154,1.000000,0.004126,0.052500,0.036031,0.098782,0.338179,0.068725,19.694807,1
752,0.989513,1.000000,0.003890,0.052500,0.036031,0.098442,0.325062,0.067607,19.466628,1
753,0.988873,1.000000,0.003642,0.052500,0.036031,0.097777,0.311477,0.066358,19.262088,1
754,0.988234,1.000000,0.003439,0.052500,0.036031,0.097661,0.299043,0.065128,18.951716,1
755,0.987596,1.000000,0.003230,0.052500,0.036031,0.097318,0.286357,0.063788,18.651401,1
756,0.986958,1.000000,0.002989,0.052500,0.036031,0.096321,0.272454,0.062224,18.406148,1
757,0.986321,1.000000,0.002781,0.052500,0.036031,0.095686,0.259437,0.060660,18.086094,1
758,0.985685,1.000000,0.002598,0.052500,0.036031,0.095331,0.247244,0.059106,17.711091,1
759,0.985050,1.000000,0.002423,0.052500,0.036031,0.094946,0.235210,0.057488,17.318271,1
760,0.984416,1.000000,0.002267,0.052500,0.036031,0.094761,0.223911,0.055888,16.890889,1
761,0.983782,1.000000,0.002091,0.052500,0.036031,0.094083,0.211655,0.054067,16.479551,1
762,0.983150,1.000000,0.001961,0.052500,0.036031,0.094096,0.201410,0.052467,16.010326,1
763,0.982518,1.000000,0.001819,0.052500,0.036031,0.093731,0.190499,0.050691,15.548642,1
764,0.981887,1.000000,0.001689,0.052500,0.036031,0.093476,0.180174,0.048936,15.070443,1
765,0.981257,1.000000,0.001534,0.052500,0.036031,0.092530,0.168328,0.046836,14.589925,1
766,0.980627,1.000000,0.001418,0.052500,0.036031,0.092234,0.158514,0.045014,14.085647,1
767,0.979999,1.000000,0.001314,0.052500,0.036031,0.092082,0.149413,0.043259,13.576246,1
768,0.978744,1.000000,0.001120,0.052500,0.036031,0.091663,0.131908,0.039699,12.548019,1
769,0.977492,1.000000,0.000953,0.052500,0.036031,0.091328,0.115969,0.036230,11.522902,1
770,0.976868,1.000000,0.000875,0.052500,0.036031,0.091124,0.108404,0.034503,11.012200,1
771,0.976244,1.000000,0.000798,0.052500,0.036031,0.090768,0.100794,0.032710,10.494187,1
772,0.974999,1.000000,0.000670,0.052500,0.036031,0.090397,0.087433,0.029413,9.499590,1
773,0.973757,1.000000,0.000573,0.052500,0.036031,0.090590,0.076655,0.026603,8.595599,1
774,0.972518,1.000000,0.000483,0.052500,0.036031,0.090540,0.066444,0.023808,7.716472,1
775,0.971282,1.000000,0.000407,0.052500,0.036031,0.090520,0.057381,0.021206,6.892104,1
776,0.970665,1.000000,0.000371,0.052500,0.036031,0.090466,0.053146,0.019948,6.495149,1
777,0.970049,1.000000,0.000349,0.052500,0.036031,0.090946,0.050168,0.019041,6.175202,1
778,0.968820,1.000000,0.000298,0.052500,0.036031,0.091304,0.043643,0.017006,5.507528,1
779,0.967594,1.000000,0.000256,0.052500,0.036031,0.091837,0.038152,0.015230,4.915946,1
780,0.966370,1.000000,0.000212,0.052500,0.036031,0.091729,0.032353,0.013286,4.304395,1
781,0.965150,1.000000,0.000189,0.052500,0.036031,0.092915,0.029037,0.012133,3.890454,1
782,0.964541,1.000000,0.000174,0.052500,0.036031,0.093010,0.026871,0.011366,3.645658,1
783,0.963933,1.000000,0.000167,0.052500,0.036031,0.093869,0.025798,0.010979,3.493512,1
784,0.962719,1.000000,0.000142,0.052500,0.036031,0.094229,0.022245,0.009681,3.076595,1
785,0.961508,1.000000,0.000129,0.052500,0.036031,0.095621,0.020217,0.008918,2.799848,1
786,0.960300,1.000000,0.000119,0.052500,0.036031,0.097230,0.018618,0.008305,2.570550,1
787,0.959095,1.000000,0.000107,0.052500,0.036031,0.098310,0.016694,0.007557,2.319331,1
788,0.958494,1.000000,0.000103,0.052500,0.036031,0.099205,0.016124,0.007331,2.232442,1
789,0.957893,1.000000,0.000100,0.052500,0.036031,0.100080,0.015565,0.007108,2.148217,1
790,0.956695,1.000000,0.000094,0.052500,0.036031,0.101767,0.014473,0.006669,1.987154,1
791,0.955499,1.000000,0.000081,0.052500,0.036031,0.102336,0.012665,0.005936,1.763268,1
792,0.954306,1.000000,0.000072,0.052500,0.036031,0.103185,0.011258,0.005353,1.580919,1
793,0.953116,1.000000,0.000075,0.052500,0.036031,0.106254,0.011395,0.005403,1.553430,1
794,0.952522,1.000000,0.000069,0.052500,0.036031,0.106299,0.010531,0.005041,1.450727,1
795,1.076618,1.000000,0.078993,0.052500,0.044245,0.142390,0.994727,0.003433,0.470146,1
796,1.069090,1.000000,0.071594,0.052500,0.044245,0.152613,0.984980,0.008526,1.104761,1
797,1.061665,1.000000,0.064368,0.052500,0.044245,0.156269,0.971776,0.014444,1.853402,1
798,1.035771,1.000000,0.039377,0.052500,0.044245,0.135695,0.907746,0.036035,5.594591,1
799,1.028801,1.000000,0.033001,0.052500,0.044245,0.131438,0.869673,0.045858,7.450323,1
800,1.027418,1.000000,0.031633,0.052500,0.044245,0.127800,0.865648,0.046767,7.835229,1
801,1.026039,1.000000,0.030362,0.052500,0.044245,0.126075,0.857730,0.048563,8.269758,1
802,1.024664,1.000000,0.029088,0.052500,0.044245,0.124060,0.849836,0.050290,8.726208,1
803,1.023292,1.000000,0.028046,0.052500,0.044245,0.126205,0.833505,0.053743,9.191471,1
804,1.021924,1.000000,0.026798,0.052500,0.044245,0.124133,0.824486,0.055513,9.678634,1
805,1.020559,1.000000,0.025574,0.052500,0.044245,0.122257,0.814487,0.057400,10.188256,1
806,1.019199,1.000000,0.024340,0.052500,0.044245,0.119985,0.804594,0.059182,10.732062,1
807,1.015813,1.000000,0.021555,0.052500,0.044245,0.118073,0.769635,0.064938,12.046489,1
808,1.015138,1.000000,0.020996,0.052500,0.044245,0.117431,0.762588,0.065988,12.324476,1
809,1.013792,1.000000,0.019967,0.052500,0.044245,0.117229,0.746021,0.068331,12.818163,1
810,1.012449,1.000000,0.018861,0.052500,0.044245,0.115584,0.731244,0.070252,13.401571,1
811,1.011110,1.000000,0.017778,0.052500,0.044245,0.113979,0.715563,0.072137,13.991863,1
812,1.009774,1.000000,0.016737,0.052500,0.044245,0.112664,0.698575,0.074008,14.560810,1
813,1.009108,1.000000,0.016297,0.052500,0.044245,0.112961,0.688362,0.075055,14.747555,1
814,1.008442,1.000000,0.015805,0.052500,0.044245,0.112469,0.679165,0.075939,15.006195,1
815,1.007113,1.000000,0.014822,0.052500,0.044245,0.111263,0.660497,0.077577,15.536899,1
816,1.005788,1.000000,0.013842,0.052500,0.044245,0.109765,0.641370,0.079044,16.089193,1
817,1.004466,1.000000,0.012917,0.052500,0.044245,0.108629,0.621006,0.080382,16.576133,1
818,1.003148,1.000000,0.011936,0.052500,0.044245,0.106453,0.600759,0.081480,17.191051,1
819,1.002490,1.000000,0.011495,0.052500,0.044245,0.105853,0.589855,0.081981,17.417615,1
820,1.001834,1.000000,0.011127,0.052500,0.044245,0.106045,0.578248,0.082447,17.507833,1
821,1.000522,1.000000,0.010209,0.052500,0.044245,0.103945,0.556085,0.083128,18.056289,1
822,0.999214,1.000000,0.009399,0.052500,0.044245,0.102761,0.532641,0.083568,18.409176,1
823,0.997910,1.000000,0.008668,0.052500,0.044245,0.102150,0.508566,0.083720,18.601552,1
824,0.996609,1.000000,0.007875,0.052500,0.044245,0.100383,0.483923,0.083563,18.942653,1
825,0.995960,1.000000,0.007511,0.052500,0.044245,0.099745,0.471395,0.083361,19.042769,1
826,0.995311,1.000000,0.007174,0.052500,0.044245,0.099320,0.458850,0.083077,19.083794,1
827,0.994017,1.000000,0.006508,0.052500,0.044245,0.098249,0.433429,0.082249,19.149313,1
828,0.992726,1.000000,0.005896,0.052500,0.044245,0.097402,0.407991,0.081079,19.090737,1
829,0.991438,1.000000,0.005279,0.052500,0.044245,0.096049,0.381889,0.079523,19.037525,1
830,0.990154,1.000000,0.004722,0.052500,0.044245,0.094987,0.356071,0.077621,18.838677,1
831,0.989513,1.000000,0.004472,0.052500,0.044245,0.094665,0.343540,0.076564,18.669619,1
832,0.988873,1.000000,0.004230,0.052500,0.044245,0.094318,0.331060,0.075425,18.483251,1
833,0.987596,1.000000,0.003708,0.052500,0.044245,0.092751,0.304686,0.072732,18.171365,1
834,0.986321,1.000000,0.003310,0.052500,0.044245,0.092399,0.281152,0.069977,17.595106,1
835,0.985050,1.000000,0.002919,0.052500,0.044245,0.091689,0.257549,0.066880,16.990235,1
836,0.983782,1.000000,0.002529,0.052500,0.044245,0.090481,0.233451,0.063358,16.352578,1
837,0.983150,1.000000,0.002367,0.052500,0.044245,0.090190,0.222479,0.061626,15.977288,1
838,0.982518,1.000000,0.002204,0.052500,0.044245,0.089776,0.211421,0.059798,15.594847,1
839,0.981257,1.000000,0.001919,0.052500,0.044245,0.089230,0.190797,0.056154,14.772282,1
840,0.979999,1.000000,0.001660,0.052500,0.044245,0.088653,0.171165,0.052392,13.907888,1
841,0.978744,1.000000,0.001440,0.052500,0.044245,0.088331,0.153375,0.048716,13.012583,1
842,0.977492,1.000000,0.001240,0.052500,0.044245,0.087931,0.136544,0.044991,12.103027,1
843,0.976868,1.000000,0.001137,0.052500,0.044245,0.087465,0.127841,0.042966,11.634768,1
844,0.973757,1.000000,0.000783,0.052500,0.044245,0.087207,0.094427,0.034465,9.420402,1
845,0.970665,1.000000,0.000527,0.052500,0.044245,0.086973,0.067933,0.026788,7.388517,1
846,0.967594,1.000000,0.000358,0.052500,0.044245,0.087329,0.048684,0.020549,5.680415,1
847,0.964541,1.000000,0.000256,0.052500,0.044245,0.088768,0.035946,0.016024,4.385363,1
848,0.961508,1.000000,0.000186,0.052500,0.044245,0.090491,0.026763,0.012514,3.380876,1
849,0.958494,1.000000,0.000147,0.052500,0.044245,0.093469,0.021270,0.010284,2.706871,1
850,0.955499,1.000000,0.000109,0.052500,0.044245,0.095395,0.016063,0.008072,2.094770,1
851,0.952522,1.000000,0.000090,0.052500,0.044245,0.098677,0.013168,0.006782,1.712116,1
