tick,S,K,C,r,T,true_iv,true_delta,true_vega,true_gamma,is_liquid
46626,46.574990,33.018965,14.436957,0.014674,1.469795,0.182711,0.960882,4.778332,0.008203,0
46627,64.643085,85.251061,0.063219,0.070906,0.443483,0.179004,0.022861,2.333777,0.007035,0
46628,66.855677,54.067028,13.981983,0.052330,0.227606,0.378359,0.908640,5.237493,0.013607,0
46629,50.497747,60.327563,5.992494,0.068117,0.998777,0.407283,0.473568,20.089157,0.019367,0
46630,24.339790,17.557124,7.717927,0.040618,1.158838,0.224555,0.952231,2.605514,0.016901,0
46631,26.376399,26.583294,3.319342,0.025154,0.760114,0.348708,0.575031,9.011393,0.048868,1
46632,76.729549,88.512811,0.059920,0.065159,0.100612,0.223055,0.029302,1.623987,0.012291,1
46633,43.242211,58.779142,0.220593,0.072064,0.422568,0.271776,0.069859,3.768362,0.017548,0
46634,57.162617,45.488843,21.039856,0.015491,1.610196,0.546823,0.761798,22.456874,0.007805,0
46635,21.753011,28.183482,6.114486,0.047771,1.986562,0.613099,0.595682,11.878020,0.020610,0
46636,44.179962,56.216503,9.094426,0.010129,1.714912,0.550442,0.520042,23.051956,0.012511,0
46637,26.721500,25.370546,4.628551,0.048485,1.102211,0.294148,0.689861,9.899173,0.042761,1
46638,45.648290,50.980139,6.589762,0.029993,1.843296,0.309766,0.531510,24.647599,0.020716,1
46639,24.166122,17.813690,6.767233,0.028021,0.840473,0.105282,0.999722,0.022839,0.000442,0
46640,22.437144,28.304252,5.027623,0.046913,1.399674,0.609196,0.551386,10.501910,0.024465,0
46641,21.201790,28.403313,1.048136,0.022277,1.865717,0.245094,0.280304,9.753663,0.047451,0
46642,45.550828,46.993359,6.767034,0.019456,1.305209,0.333318,0.569544,20.444666,0.022649,1
46643,24.899689,24.756345,4.007591,0.029863,0.698375,0.450803,0.602202,8.027422,0.041126,1
46644,29.039232,30.128789,3.273954,0.015071,0.746823,0.360175,0.529277,9.984644,0.044018,1
46645,78.948666,85.838697,7.620888,0.015061,1.183550,0.285762,0.477527,34.210412,0.016228,1
46646,54.995875,54.615866,5.910920,0.014402,0.515509,0.353243,0.572767,15.490041,0.028124,1
46647,69.803040,88.010118,11.788779,0.038514,1.248523,0.533464,0.495962,31.114328,0.009588,0
46648,60.925076,53.934133,14.341301,0.074165,1.172453,0.303983,0.787867,19.125464,0.014457,1
46649,22.482122,27.034480,5.911352,0.053537,1.941378,0.535615,0.604625,12.064646,0.022955,0
46650,51.718221,47.491933,8.573743,0.017553,1.407126,0.236536,0.702689,21.243566,0.023862,1
46651,52.821186,65.108259,0.004152,0.040197,0.133209,0.204327,0.003516,0.203451,0.002679,0
46652,24.280368,19.111833,8.045981,0.053693,0.837004,0.577756,0.788767,6.424020,0.022533,0
46653,60.202427,64.033994,9.068622,0.048747,0.757561,0.466449,0.556450,20.694537,0.016159,1
46654,56.663646,64.837850,1.010041,0.070278,0.305791,0.255092,0.231955,9.559599,0.038169,1
46655,77.979585,81.250427,14.762724,0.072004,0.628636,0.598717,0.597216,23.929523,0.010456,1
46656,78.965070,84.021352,2.093398,0.020168,0.680229,0.140090,0.359174,24.345921,0.040973,1
46657,78.539919,84.202408,24.991819,0.047460,1.823954,0.595411,0.663903,38.692603,0.005776,1
46658,72.561388,74.721279,21.598725,0.034092,1.258320,0.669827,0.653115,30.050094,0.006771,1
46659,54.556917,53.324330,9.334770,0.036054,0.608324,0.489913,0.621057,16.188012,0.018249,1
46660,29.331068,20.670607,9.896698,0.015853,1.889688,0.259045,0.893409,7.411801,0.017600,0
46661,73.096942,88.382422,4.500741,0.055143,1.478651,0.214122,0.387460,34.039820,0.020122,0
46662,60.736506,55.285691,11.158858,0.052710,0.915858,0.293926,0.741038,18.814838,0.018947,1
46663,21.390030,25.407721,0.488935,0.023281,0.108572,0.595865,0.221944,2.097431,0.070859,0
46664,34.412395,45.100855,6.388069,0.066399,1.648566,0.482311,0.519787,17.605301,0.018697,0
46665,56.517068,55.185746,7.097645,0.019373,0.468900,0.405506,0.601565,14.936297,0.024593,1
46666,63.921062,48.388120,19.139336,0.040226,1.189884,0.290583,0.882540,13.738826,0.009725,0
46667,59.752616,68.461863,3.749523,0.032590,1.542714,0.196275,0.409046,28.835189,0.026672,1
46668,76.221916,106.311108,0.756861,0.024454,0.753206,0.260909,0.101186,11.709710,0.010256,0
46669,71.489311,99.115761,13.520642,0.046800,1.240876,0.640797,0.492231,31.763844,0.007816,0
46670,54.344212,65.432764,0.979756,0.033336,0.212608,0.401883,0.191838,6.840102,0.027107,0
46671,25.475004,18.236297,10.875762,0.060875,1.018900,0.696045,0.820000,6.747524,0.014660,0
46672,56.176795,39.395154,19.389110,0.027762,0.737632,0.474381,0.869697,10.223018,0.009258,0
46673,24.918758,26.503094,4.007681,0.075286,1.278271,0.324792,0.609423,10.814047,0.041948,1
46674,34.179843,47.636434,2.499984,0.018135,0.773288,0.510638,0.314362,10.667990,0.023125,0
46675,58.561389,79.421005,8.485637,0.030941,1.867203,0.428826,0.448920,31.661962,0.011530,0
46676,33.190907,33.156552,2.347519,0.049039,0.115983,0.497787,0.549510,4.474713,0.070354,1
46677,76.884229,87.819924,17.285853,0.030342,1.476240,0.539181,0.576492,36.579975,0.007775,1
46678,37.686369,32.060024,6.901661,0.016060,0.370863,0.378431,0.800293,6.419598,0.032206,0
46679,35.245879,43.028090,0.171313,0.035387,0.563359,0.168600,0.087593,4.210137,0.035681,0
46680,69.750180,69.933679,15.858119,0.032567,1.096786,0.518966,0.630295,27.573364,0.009957,1
46681,71.338608,94.269684,7.179658,0.069979,0.502530,0.663109,0.388556,19.382703,0.011429,0
46682,31.488397,26.380566,6.478416,0.013980,0.659352,0.333617,0.794697,7.271117,0.033338,0
46683,32.551533,25.058642,8.511850,0.024331,0.688976,0.326289,0.877633,5.479709,0.023004,0
46684,48.691540,34.794949,18.720982,0.076181,1.378193,0.370402,0.890959,10.681125,0.008825,0
46685,37.210762,50.176337,2.066111,0.057272,1.134931,0.319840,0.302849,13.841924,0.027540,0
46686,50.248187,37.526000,17.826362,0.075763,1.925786,0.121023,0.996438,0.744495,0.001265,0
46687,24.339452,20.294253,7.756801,0.035664,1.497363,0.457330,0.758045,9.299808,0.022924,0
46688,46.802986,57.516824,5.281432,0.033062,0.885294,0.477574,0.432930,17.319341,0.018701,0
46689,31.746894,30.549530,6.055493,0.038992,0.455612,0.623023,0.634551,8.057915,0.028166,1
46690,66.213647,74.114145,1.626643,0.013064,0.759266,0.177224,0.278103,19.357677,0.032813,1
46691,42.693706,31.335587,13.176619,0.060044,0.281381,0.680584,0.860827,5.020429,0.014383,0
46692,49.680033,40.771889,16.768423,0.011170,1.870149,0.468976,0.745810,21.779612,0.010061,0
46693,60.345779,80.908012,0.372957,0.033635,1.971037,0.113452,0.089302,13.678556,0.016797,0
46694,32.712383,34.308751,6.875414,0.074529,1.491676,0.379806,0.643894,14.890554,0.024561,1
46695,77.458942,85.012154,4.220943,0.042444,1.618988,0.128741,0.473440,39.231926,0.031372,1
46696,39.268162,32.749535,8.578897,0.030585,0.668287,0.346547,0.803601,8.889089,0.024891,0
46697,69.413692,88.415320,5.579486,0.028406,1.040743,0.385434,0.365588,26.631520,0.013779,0
46698,62.344007,80.979462,2.671372,0.060662,0.714824,0.346027,0.274439,17.570209,0.018276,0
46699,34.548166,32.544741,2.193991,0.043487,0.067059,0.200278,0.891400,1.666842,0.103982,1
46700,29.280905,30.699606,1.702155,0.074903,0.386138,0.268115,0.489196,7.256159,0.081747,1
46701,28.967414,40.080690,0.101344,0.067386,0.449677,0.256032,0.051657,2.056086,0.021283,0
46702,28.329871,32.870996,5.374945,0.044431,0.986028,0.585104,0.543801,11.155038,0.024091,1
46703,53.829494,54.485964,1.392757,0.026929,0.155781,0.187809,0.472149,8.455262,0.099737,1
46704,21.799196,21.897762,7.568315,0.053336,1.947331,0.576565,0.700477,10.569221,0.019810,1
46705,55.683059,55.950670,4.971750,0.027781,0.328772,0.382380,0.551486,12.631169,0.032405,1
46706,64.899196,81.685690,0.667120,0.056152,1.275292,0.126022,0.148682,16.987785,0.025096,0
46707,50.816620,68.608467,2.218293,0.072311,1.575783,0.216935,0.291925,21.903242,0.024813,0
46708,70.976277,67.678651,14.505458,0.063874,1.199457,0.338267,0.698627,27.082941,0.013250,1
46709,30.756746,43.024072,0.593746,0.066506,0.171197,0.669722,0.151120,2.981897,0.027493,0
46710,63.682872,68.202568,11.100591,0.016513,0.758563,0.570541,0.553963,21.924570,0.012491,1
46711,64.467951,53.127557,16.667565,0.036125,0.896096,0.398391,0.784482,17.856389,0.012035,0
46712,40.021240,41.928455,1.725559,0.044697,0.122659,0.433925,0.422981,5.487247,0.064366,1
46713,20.391662,21.120809,5.860566,0.064050,1.101183,0.669080,0.655964,7.875757,0.025707,1
46714,38.186608,45.812502,1.797680,0.019277,0.489181,0.389154,0.309170,9.411496,0.033904,0
46715,22.516606,31.270777,3.071994,0.026335,1.415711,0.502387,0.425365,10.500503,0.029120,0
46716,38.580821,31.100852,14.358606,0.054770,1.932055,0.441821,0.796818,15.156089,0.011928,0
46717,57.635063,53.660437,19.575903,0.066013,1.161355,0.678337,0.715027,21.085805,0.008058,1
46718,69.418629,72.361007,7.971437,0.061416,0.838348,0.303056,0.569339,24.973050,0.020397,1
46719,32.783012,33.984479,6.311624,0.022436,1.591734,0.386535,0.596097,16.019339,0.024226,1
46720,23.630038,32.176628,4.203680,0.043858,1.572249,0.529095,0.488157,11.815274,0.025437,0
46721,22.336489,21.175346,2.211237,0.031168,0.078910,0.628721,0.657076,2.306548,0.093184,1
46722,50.002217,49.406101,6.319114,0.046841,0.328473,0.499865,0.594375,11.111298,0.027067,1
46723,71.745648,65.126469,18.469715,0.052340,0.821661,0.553698,0.701769,22.551293,0.009630,1
46724,76.154748,103.407057,8.338807,0.032775,0.606420,0.673646,0.388607,22.730484,0.009594,0
46725,43.703336,45.172791,3.770854,0.058838,0.165913,0.595230,0.510008,7.099515,0.037639,1
46726,79.419670,98.461822,0.000001,0.061871,0.136015,0.121096,0.000002,0.000295,0.000003,0
46727,60.700340,56.260918,9.134519,0.032969,0.387029,0.432873,0.678697,13.527261,0.021914,1
46728,53.788566,71.579871,2.709486,0.031935,0.675549,0.421757,0.278008,14.830440,0.017991,0
46729,79.724219,65.463553,32.886138,0.044955,1.759831,0.611360,0.772184,31.942626,0.004671,0
46730,67.951527,80.627817,0.208400,0.045693,0.069013,0.412110,0.067238,2.323558,0.017693,0
46731,52.882664,67.339104,1.959372,0.077719,0.388118,0.433896,0.258727,10.659290,0.022634,0
46732,42.317717,45.074684,9.235373,0.021753,1.899420,0.417838,0.598738,22.550815,0.015867,1
46733,34.214812,28.346995,13.750709,0.022402,1.609992,0.659318,0.753735,13.685507,0.011013,0
46734,34.990592,33.059911,3.866059,0.035864,1.095753,0.131860,0.777842,10.905919,0.061650,1
46735,76.824811,105.179634,7.625395,0.037579,0.926492,0.512026,0.374358,28.025282,0.010010,0
46736,25.771221,33.779660,0.224329,0.037038,0.258961,0.376934,0.102967,2.351119,0.036266,0
46737,35.818094,33.082383,4.754657,0.020570,1.412116,0.155101,0.752011,13.467676,0.047930,1
46738,24.315875,31.374064,0.999677,0.049530,0.376592,0.488302,0.261605,4.855511,0.044658,0
46739,26.082370,29.050680,7.292939,0.027372,1.258207,0.698479,0.617198,11.164329,0.018674,1
46740,77.931811,103.526632,0.022387,0.044106,0.209475,0.243750,0.008041,0.785335,0.002532,0
46741,50.885278,47.710917,17.759986,0.051820,1.835331,0.550760,0.721352,23.151124,0.008845,1
46742,74.287095,76.767210,8.582570,0.038592,0.808366,0.325277,0.555909,26.383623,0.018182,1
46743,71.874535,88.984894,0.040313,0.020059,0.587280,0.121766,0.017192,2.344558,0.006347,0
46744,42.792522,51.249797,2.298462,0.037646,1.763323,0.184039,0.365370,21.366167,0.035954,0
46745,37.365991,36.962901,1.751073,0.023389,0.541380,0.117195,0.623901,10.434931,0.117794,1
46746,37.221312,39.425228,9.972940,0.025931,1.497880,0.574174,0.627324,17.239951,0.014469,1
46747,42.372523,51.519239,7.791142,0.052430,1.928765,0.400894,0.543381,23.337604,0.016810,0
46748,62.635553,61.776194,9.568072,0.010137,1.699059,0.268805,0.604024,31.457662,0.017557,1
46749,79.398687,58.209683,36.855231,0.079133,1.353634,0.699958,0.821190,24.138855,0.004041,0
46750,28.561740,33.897615,6.543561,0.065928,1.733139,0.484289,0.590703,14.611294,0.021339,0
46751,60.226615,61.903568,16.769390,0.028876,1.521865,0.564743,0.645055,27.658994,0.008872,1
46752,71.754807,75.888984,5.067559,0.034862,1.741615,0.130104,0.545073,37.536469,0.032174,1
46753,68.303602,48.002975,22.866315,0.010959,1.288416,0.334277,0.876256,15.847544,0.007887,0
46754,22.384786,25.463478,2.272713,0.042403,0.380773,0.593836,0.450505,5.468102,0.048261,1
46755,57.306397,79.456495,4.623689,0.052415,1.522125,0.340270,0.352529,26.256025,0.015437,0
46756,36.999517,48.567611,6.586800,0.035453,1.501289,0.528297,0.494254,18.083944,0.016656,0
46757,45.883578,58.487999,1.846110,0.058112,0.199992,0.656285,0.260879,6.667351,0.024129,0
46758,24.757827,27.995655,5.861904,0.045641,1.618168,0.510907,0.598505,12.179209,0.024034,1
46759,37.838287,31.348059,7.851875,0.017285,1.490667,0.171216,0.870324,9.756046,0.026698,0
46760,61.166829,81.909909,12.897272,0.045051,1.499145,0.599568,0.524429,29.821714,0.008868,0
46761,72.113274,85.452291,11.469251,0.016373,1.160191,0.504963,0.497941,30.987335,0.010171,0
46762,61.414699,51.841601,11.717562,0.043488,0.266166,0.441924,0.818065,8.369952,0.018866,0
46763,33.838489,23.686997,11.384053,0.058266,0.760343,0.303478,0.950279,3.029620,0.011466,0
46764,28.128500,28.718003,3.421014,0.039318,1.389254,0.225858,0.602715,12.785719,0.051501,1
46765,47.650925,48.418151,13.600353,0.016850,1.688919,0.553534,0.646927,23.010008,0.010840,1
46766,78.544593,63.727900,21.779350,0.037410,0.445040,0.659575,0.768200,15.980008,0.008824,0
46767,44.722002,38.471747,11.563435,0.030563,1.980275,0.286139,0.765929,19.297323,0.017028,0
46768,74.302644,64.215452,18.126072,0.077599,1.475413,0.197047,0.886402,17.365996,0.010820,0
46769,51.127714,39.362985,15.674143,0.037424,0.764189,0.491917,0.813166,12.003540,0.012215,0
46770,35.418927,48.320649,0.569160,0.015088,1.049041,0.240628,0.141667,8.139530,0.025703,0
46771,55.392222,52.798916,6.278492,0.079646,0.458642,0.251059,0.719672,12.635034,0.035763,1
46772,54.727240,40.102857,17.558380,0.062388,0.564620,0.487925,0.870218,8.689210,0.010531,0
46773,78.355719,95.439554,9.895945,0.025672,1.304055,0.413865,0.456132,35.480733,0.010708,0
46774,37.922113,27.230802,10.745627,0.026144,0.076371,0.259624,0.999999,0.000073,0.000003,0
46775,50.958713,62.609453,1.603772,0.022624,0.618520,0.304481,0.247721,12.673611,0.025915,0
46776,77.806156,71.436355,10.037604,0.057241,0.138142,0.540066,0.714057,9.833335,0.021772,1
46777,77.270344,71.609055,7.875808,0.029724,0.328141,0.230720,0.762879,13.669663,0.030240,1
46778,26.141354,23.237819,3.461925,0.068323,0.230754,0.249295,0.879941,2.512877,0.063922,1
46779,21.052762,15.042988,8.015268,0.052509,1.373303,0.422200,0.858247,5.537805,0.021549,0
46780,33.739528,42.997830,3.073011,0.056479,1.606052,0.294462,0.412889,16.649736,0.030927,0
46781,64.536580,51.117334,13.874554,0.019262,0.458942,0.132229,0.996981,0.402238,0.001591,0
46782,79.417607,101.582261,6.117064,0.059253,0.780539,0.424183,0.364659,26.364739,0.012625,0
46783,33.179614,36.918055,7.677289,0.041912,1.281989,0.565009,0.593658,14.572369,0.018275,1
46784,30.020186,36.816585,0.152338,0.046505,0.071475,0.519333,0.084335,1.241560,0.037114,0
46785,65.184922,46.632118,21.432386,0.032354,1.823722,0.168865,0.967227,6.443992,0.004925,0
46786,76.445940,54.628415,27.304510,0.035332,1.198169,0.415710,0.855203,19.054198,0.006546,0
46787,75.936907,65.365494,13.430627,0.028349,1.356474,0.119767,0.922214,12.871808,0.013740,0
46788,54.260901,47.255692,9.428622,0.055975,0.535582,0.264955,0.832588,9.950159,0.023815,1
46789,26.764855,18.954692,8.973917,0.046765,1.230332,0.217643,0.963136,2.393580,0.012478,0
46790,67.865427,63.967922,8.437176,0.078139,0.406679,0.299637,0.716126,14.665403,0.026131,1
46791,57.840163,64.998568,2.200366,0.056405,1.550088,0.102302,0.434096,28.335915,0.053412,1
46792,42.044020,47.723139,7.439551,0.038469,1.849056,0.370005,0.556114,22.582120,0.018672,1
46793,78.053614,100.040836,13.417863,0.074964,1.468384,0.466555,0.515314,37.705332,0.009034,0
46794,70.133557,66.544856,8.556104,0.056162,0.316008,0.387382,0.666977,14.329738,0.023798,1
46795,67.430198,81.378829,14.869223,0.078790,1.719633,0.466151,0.586950,34.435036,0.009448,0
46796,74.753087,74.705061,8.693563,0.041550,1.099257,0.225361,0.623302,29.761621,0.021499,1
46797,72.767879,92.806027,5.695496,0.079062,0.475766,0.554458,0.364508,18.857552,0.013500,0
46798,20.062491,15.063738,7.180679,0.051254,1.246521,0.460003,0.826174,5.749345,0.024911,0
46799,46.431473,40.972905,10.611971,0.068228,1.423393,0.231529,0.827021,14.174538,0.019951,1
46800,33.982163,40.848923,1.047785,0.046698,1.146396,0.181014,0.282146,12.293180,0.051300,0
46801,56.911773,45.638736,17.569425,0.035578,1.664361,0.353672,0.800027,20.553684,0.010780,0
46802,38.607698,38.507063,1.130666,0.012549,0.327106,0.113482,0.554055,8.728052,0.157744,1
46803,20.546724,26.364147,2.455739,0.059488,1.088168,0.453013,0.438689,8.449500,0.040601,0
46804,63.491174,61.958442,5.799457,0.021990,0.168858,0.475025,0.595537,10.108506,0.031262,1
46805,27.785439,27.081921,5.515376,0.028086,0.526613,0.632812,0.624630,7.648224,0.029728,1
46806,79.156295,67.260373,15.217063,0.039350,0.655637,0.265085,0.837991,15.722326,0.014438,0
46807,56.636320,64.135410,6.042365,0.010517,1.459847,0.311321,0.459505,27.158994,0.018630,1
46808,21.586040,23.583312,1.563815,0.065650,0.435895,0.370408,0.451226,5.643028,0.075007,1
46809,32.535684,24.084373,10.211393,0.035703,0.804001,0.419649,0.856281,6.609660,0.018506,0
46810,33.761468,31.403824,8.206814,0.029703,0.964262,0.518702,0.674736,11.936103,0.020937,1
46811,54.781921,74.427029,3.159985,0.048582,0.509327,0.532620,0.290792,13.399928,0.016459,0
46812,48.696936,66.560881,2.399731,0.026210,0.878969,0.384295,0.266553,14.998348,0.018724,0
46813,47.876123,61.473422,2.873837,0.057219,1.622805,0.232422,0.350982,22.613298,0.026157,0
46814,75.096491,56.635144,22.153915,0.042522,0.729489,0.388937,0.866245,13.837667,0.008648,0
46815,79.472262,96.361136,9.702608,0.046222,1.548312,0.342056,0.471388,39.349207,0.011764,0
46816,78.402201,56.385763,24.109496,0.021147,1.202060,0.237763,0.932199,11.260969,0.006410,0
46817,75.143426,103.797992,17.917147,0.014978,1.904804,0.620934,0.533798,41.225305,0.006173,0
46818,61.599836,51.546413,13.758216,0.015024,0.264731,0.655889,0.760683,9.837625,0.014931,0
46819,21.107153,21.716469,4.908817,0.073381,1.430193,0.425892,0.657204,9.277843,0.034190,1
46820,64.661006,53.657650,20.896348,0.047142,1.706207,0.403896,0.779296,25.054336,0.008696,0
46821,74.256810,57.262732,28.621559,0.079901,1.536037,0.455106,0.831562,23.151322,0.006006,0
46822,68.614151,70.667614,7.531865,0.061593,0.741082,0.298928,0.575914,23.136503,0.022184,1
46823,64.570940,47.150494,18.485643,0.065978,0.284268,0.365329,0.964689,2.679568,0.006188,0
46824,37.039623,42.658680,7.950513,0.077412,1.001169,0.606395,0.578604,14.497375,0.017406,1
46825,79.717299,92.837310,24.541994,0.073464,1.498878,0.678460,0.642240,36.433693,0.005638,1
46826,26.569444,36.900169,0.177948,0.070578,0.784712,0.209981,0.084559,3.648191,0.031363,0
46827,65.503836,53.800367,15.322761,0.068665,0.686548,0.291736,0.870792,11.433183,0.013304,0
46828,67.441564,77.912893,0.771382,0.045548,0.598874,0.156754,0.182925,13.833806,0.032399,1
46829,78.911645,96.039144,12.051210,0.070119,1.099376,0.477705,0.504858,33.005934,0.010093,0
46830,38.231677,47.610361,1.920579,0.018877,1.473565,0.243120,0.307992,16.326531,0.031179,0
46831,60.263280,79.695492,0.262501,0.015797,0.744493,0.193204,0.063922,6.507840,0.012458,0
46832,47.118845,38.596048,10.095924,0.032729,1.185417,0.128133,0.962303,4.212431,0.012491,0
46833,36.776176,37.654223,5.795426,0.029470,0.496994,0.577545,0.572052,10.173985,0.026207,1
46834,56.627766,57.701573,3.236495,0.012276,0.564739,0.208897,0.501194,16.977025,0.044877,1
46835,26.629022,23.893755,2.918440,0.063007,0.056866,0.360248,0.910899,1.023524,0.070459,1
46836,50.872748,60.495839,2.776190,0.026708,0.697926,0.334329,0.339477,15.563286,0.025772,0
46837,49.696053,48.088825,16.299527,0.068790,1.945750,0.484171,0.720574,23.311866,0.010020,1
46838,20.244544,24.614181,0.756745,0.067110,1.097309,0.196734,0.312788,7.510656,0.084889,0
46839,79.536220,67.922712,16.555058,0.075952,0.916130,0.165076,0.935540,9.590281,0.010024,0
46840,69.540313,63.844723,18.133372,0.069768,1.959494,0.279421,0.777435,29.014617,0.010958,1
46841,23.082126,28.580968,6.208829,0.055924,1.841618,0.580920,0.600160,12.100481,0.021229,0
46842,29.784656,22.845057,9.652866,0.031766,1.844188,0.317743,0.833041,10.117354,0.019463,0
46843,49.046064,50.034577,6.138021,0.043319,0.930778,0.302350,0.585376,18.443245,0.027244,1
46844,66.463779,89.213261,10.278510,0.037241,0.997654,0.619193,0.457527,26.333860,0.009650,0
46845,28.071665,20.390615,9.183751,0.047326,0.884846,0.378214,0.883792,5.163641,0.019580,0
46846,30.206501,40.877632,1.724939,0.045957,1.837397,0.246311,0.313395,14.513428,0.035147,0
46847,53.091745,68.344810,2.188294,0.075425,0.207392,0.659758,0.261656,7.868207,0.020401,0
46848,29.704909,38.344879,3.014682,0.076398,0.587654,0.583034,0.402336,8.810865,0.029144,0
46849,57.070329,47.841216,13.807512,0.020928,1.282295,0.319183,0.771261,19.563026,0.014675,0
46850,25.845930,23.161760,4.664582,0.046508,0.352502,0.502408,0.716238,5.198881,0.043945,1
46851,30.106607,34.493380,5.428009,0.013330,1.269255,0.505828,0.530265,13.492555,0.023186,1
46852,38.924450,27.639208,14.978554,0.035401,0.988505,0.574052,0.828074,9.864024,0.011473,0
46853,53.987251,45.202895,18.205141,0.063460,1.364504,0.495336,0.772130,19.049430,0.009670,0
46854,38.537176,32.127011,9.305821,0.055743,1.290366,0.218194,0.874543,9.034425,0.021607,0
46855,61.663069,78.567256,8.681291,0.075981,0.663184,0.653526,0.462382,19.944160,0.012102,0
46856,66.028470,66.657947,6.315863,0.057452,1.298435,0.133831,0.692588,26.446446,0.034908,1
46857,41.389070,34.709858,9.239349,0.065907,0.973313,0.201805,0.904175,6.945586,0.020642,0
46858,24.917518,34.782051,3.506495,0.046683,1.747260,0.438230,0.442225,13.001912,0.027349,0
46859,61.419568,55.424790,16.026979,0.066896,1.291103,0.391294,0.741363,22.575718,0.011846,1
46860,53.300129,49.538911,15.901277,0.035029,1.876573,0.453300,0.703395,25.255519,0.010451,1
46861,47.676011,34.484712,13.626472,0.078077,0.126710,0.511135,0.972924,1.060304,0.007203,0
46862,69.372085,87.127686,0.588196,0.026750,0.105178,0.528653,0.109898,4.227634,0.015799,0
46863,69.105939,86.291224,4.484592,0.060341,0.770348,0.368680,0.351646,22.504400,0.016592,0
46864,75.052011,84.696642,8.638125,0.017444,0.687199,0.479187,0.469890,24.749960,0.013343,1
46865,61.061524,81.705320,0.010470,0.057493,0.747785,0.111390,0.005719,0.860408,0.002770,0
46866,26.087809,20.706202,6.647982,0.069780,0.808650,0.214570,0.943663,2.659607,0.022522,0
46867,40.245295,51.652050,10.745028,0.066376,1.526182,0.659564,0.589199,19.336948,0.011860,0
46868,52.855031,50.211302,9.048814,0.076934,0.948513,0.280928,0.722760,17.244756,0.023166,1
46869,64.390966,68.412167,7.532142,0.065513,0.391087,0.530235,0.524073,16.035411,0.018650,1
46870,71.470459,90.059500,3.955187,0.032680,1.674929,0.230393,0.328996,33.456462,0.016973,0
46871,25.263878,26.227849,1.051475,0.052910,0.753789,0.116807,0.529786,8.726139,0.155276,1
46872,41.263671,38.820503,5.519304,0.036648,1.756426,0.113290,0.818667,14.416381,0.042550,1
46873,34.677000,28.369960,8.236117,0.039974,1.414950,0.180775,0.903899,7.031172,0.022859,0
46874,35.461214,25.661903,10.640302,0.010195,0.528056,0.430102,0.886540,4.953977,0.017346,0
46875,74.271632,52.148272,29.896248,0.043340,1.463466,0.472241,0.845111,21.399835,0.005613,0
46876,64.942922,61.186897,9.478442,0.049134,0.816182,0.265135,0.703988,20.275529,0.022215,1
46877,35.671920,34.668605,5.132339,0.037278,0.316327,0.562135,0.612414,7.684062,0.033959,1
46878,23.691203,31.196199,2.021299,0.060061,1.153575,0.373648,0.377359,9.667730,0.039962,0
46879,71.962341,79.673774,11.865144,0.067463,1.491787,0.341836,0.581600,34.328514,0.012999,1
46880,71.941035,77.300410,11.887512,0.034922,0.608578,0.600839,0.550296,22.211356,0.011737,1
46881,43.321847,45.914742,4.913819,0.062107,0.507720,0.440733,0.528830,12.282675,0.029247,1
46882,40.308196,53.798771,3.125394,0.078556,0.515931,0.573792,0.346030,10.679147,0.022203,0
46883,70.711475,81.428558,7.581353,0.031637,1.952406,0.250824,0.479594,39.365560,0.016077,1
46884,71.706612,93.487149,6.223430,0.043923,1.341182,0.350154,0.379778,31.613450,0.013092,0
46885,20.715284,24.921385,2.474429,0.061861,1.993467,0.257957,0.505244,11.667237,0.052872,0
46886,43.380009,47.138554,5.895157,0.035757,1.162222,0.357867,0.533966,18.589440,0.023751,1
46887,60.411190,50.459902,23.425720,0.026166,1.924247,0.565760,0.753615,26.423868,0.006651,0
46888,47.667216,44.111730,11.747273,0.040454,1.222307,0.440311,0.692945,18.514587,0.015140,1
46889,24.533406,21.177755,6.344679,0.013232,1.801977,0.345429,0.725903,10.971024,0.029284,0
46890,56.068231,55.525392,2.666394,0.036836,0.426736,0.130243,0.633690,13.783554,0.078888,1
46891,38.960302,37.820812,10.646081,0.066218,1.443994,0.470287,0.692970,16.447255,0.015956,1
46892,46.394450,35.340483,14.919871,0.022517,0.612659,0.628208,0.795991,10.288068,0.012419,0
46893,78.464028,77.777425,8.464920,0.016592,0.414547,0.393099,0.574738,19.799573,0.019735,1
46894,28.105623,20.218036,12.115544,0.040659,1.859010,0.517410,0.822983,9.950073,0.013096,0
46895,70.621556,64.074409,19.939310,0.014569,0.905648,0.639040,0.686427,23.828184,0.008255,1
46896,27.750339,20.460716,8.715964,0.059812,1.125603,0.207324,0.964188,2.318151,0.012899,0
46897,45.230754,53.540636,3.724988,0.062909,1.087693,0.294168,0.431196,18.538449,0.028321,0
46898,38.303484,48.795649,0.185600,0.022625,1.012437,0.145752,0.077616,5.599869,0.025865,0
46899,74.062847,93.078509,1.447620,0.071106,0.118266,0.630815,0.182412,6.739310,0.016468,0
46900,68.707826,82.789728,8.194399,0.037211,1.222016,0.394130,0.457907,30.132027,0.013253,0
46901,76.101424,91.051802,18.003406,0.026024,1.696582,0.557438,0.570175,38.931491,0.007108,0
46902,52.072070,39.962068,12.283338,0.017739,0.238200,0.204219,0.997002,0.232407,0.001762,0
46903,45.884682,56.831437,2.160385,0.073525,1.759159,0.152295,0.375276,23.082542,0.040922,0
46904,61.593444,55.971320,13.836683,0.054277,1.049370,0.379211,0.721483,21.184716,0.014033,1
